Date,Close
04/10/2008,101.83
04/11/2008,100.95
04/14/2008,101.07
04/15/2008,101.82
04/16/2008,101.78
04/17/2008,102.53
04/18/2008,103.65
04/21/2008,103.24
04/22/2008,102.99
04/23/2008,103.33
04/24/2008,104.24
04/25/2008,104.4
04/28/2008,104.07
04/29/2008,104.02
04/30/2008,103.92
05/01/2008,104.43
05/02/2008,105.35
05/05/2008,104.87
05/06/2008,104.74
05/07/2008,104.65
05/08/2008,103.73
05/09/2008,102.83
05/12/2008,103.76
05/13/2008,104.78
05/14/2008,105.04
05/15/2008,104.68
05/16/2008,104.03
05/19/2008,104.34
05/20/2008,103.59
05/21/2008,102.96
05/22/2008,104.07
05/23/2008,103.3
05/26/2008,103.38
05/27/2008,104.24
05/28/2008,104.63
05/29/2008,105.5
05/30/2008,105.5
06/02/2008,104.46
06/03/2008,105.07
06/04/2008,105.27
06/05/2008,105.92
06/06/2008,104.9
06/09/2008,106.34
06/10/2008,107.43
06/11/2008,106.82
06/12/2008,107.93
06/13/2008,108.15
06/16/2008,108.19
06/17/2008,107.91
06/18/2008,107.85
06/19/2008,108
06/20/2008,107.3
06/23/2008,107.79
06/24/2008,107.84
06/25/2008,107.83
06/26/2008,106.77
06/27/2008,106.12
06/30/2008,106.09
07/01/2008,106.07
07/02/2008,105.86
07/03/2008,106.73
07/04/2008,106.81
07/07/2008,107.14
07/08/2008,107.43
07/09/2008,106.75
07/10/2008,107.07
07/11/2008,106.21
07/14/2008,106.14
07/15/2008,104.63
07/16/2008,105.04
07/17/2008,106.25
07/18/2008,106.95
07/21/2008,106.41
07/22/2008,107.34
07/23/2008,107.95
07/24/2008,107.36
07/25/2008,107.85
07/28/2008,107.44
07/29/2008,108.1
07/30/2008,108.1
07/31/2008,107.82
08/01/2008,107.66
08/04/2008,108.22
08/05/2008,108.29
08/06/2008,109.71
08/07/2008,109.43
08/08/2008,110.17
08/11/2008,110.08
08/12/2008,109.21
08/13/2008,109.47
08/14/2008,109.73
08/15/2008,110.49
08/18/2008,110.08
08/19/2008,109.69
08/20/2008,109.79
08/21/2008,108.35
08/22/2008,110.01
08/25/2008,109.32
08/26/2008,109.58
08/27/2008,109.54
08/28/2008,109.46
08/29/2008,108.79
09/01/2008,108.04
09/02/2008,108.64
09/03/2008,108.34
09/04/2008,106.59
09/05/2008,107.74
09/08/2008,108.31
09/09/2008,106.81
09/10/2008,107.6
09/11/2008,107.15
09/12/2008,107.92
09/15/2008,104.53
09/16/2008,105.72
09/17/2008,104.32
09/18/2008,105.55
09/19/2008,107.42
09/22/2008,105.41
09/23/2008,105.5
09/24/2008,106.26
09/25/2008,106.41
09/26/2008,105.97
09/29/2008,104.03
09/30/2008,106.03
10/01/2008,105.78
10/02/2008,105.34
10/03/2008,105.3
10/06/2008,101.81
10/07/2008,101.33
10/08/2008,99.25
10/09/2008,99.42
10/10/2008,100.64
10/13/2008,101.99
10/14/2008,102.18
10/15/2008,99.59
10/16/2008,101.6
10/17/2008,101.65
10/20/2008,101.89
10/21/2008,100.35
10/22/2008,97.86
10/23/2008,97.83
10/24/2008,94.27
10/27/2008,92.79
10/28/2008,98.74
10/29/2008,97.41
10/30/2008,98.61
10/31/2008,98.44
11/03/2008,99.13
11/04/2008,99.61
11/05/2008,98.56
11/06/2008,97.75
11/07/2008,98.27
11/10/2008,97.99
11/11/2008,97.69
11/12/2008,94.86
11/13/2008,97.58
11/14/2008,96.92
11/17/2008,96.36
11/18/2008,96.96
11/19/2008,95.9
11/20/2008,94.05
11/21/2008,95.86
11/24/2008,97.04
11/25/2008,95.24
11/26/2008,95.58
11/27/2008,95.37
11/28/2008,95.47
12/01/2008,93.21
12/02/2008,93.37
12/03/2008,93.35
12/04/2008,92.17
12/05/2008,92.87
12/08/2008,92.84
12/09/2008,92.12
12/10/2008,92.61
12/11/2008,91.71
12/12/2008,91.1
12/15/2008,90.73
12/16/2008,88.93
12/17/2008,87.31
12/18/2008,89.37
12/19/2008,89.12
12/22/2008,90.15
12/23/2008,90.86
